Id,Course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,Prize,Ran,Distance,Yards,Going,Limit,WinTime,Seconds,FPos,DstBtn,TotalBtn,CardNo,HorseName,Draw,Sp,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments
44653130,"Newbury","04/02/22 00:00:00","12/30/99 15:55:00","Highclere Thoroughbred Racing Handicap Chase (GBB Race)","c",2,"5YO plus",10562,5,"2m 3f 187y",4367,"Good (Good to Soft in places)",150,"5m 2.21s",302.21,"U",,,3,"Dublin Four",,2.75,8,10,8,148,"2Fav","t","F OBrien","P J Brennan",,127,"close up in rear, good headway when landed awkwardly 4 out and unseated rider"
44653131,"Newbury","04/02/22 00:00:00","12/30/99 16:30:00","Run For Your Money At BetVictor Open National Hunt Flat Race (Category 1 Elimination) (GBB Race)","b",3,"4YO to 6YO",4520,5,"2m 69y",3589,"Good (Good to Soft in places)",,"3m 50.30s",230.3,"1",,0,1,"Leave Of Absence (FR)",,0.533333333,5,11,6,160,"Fav",,"C Gordon","Joshua Moore",,,"made all, ridden inside final furlong, ran on"
44653131,"Newbury","04/02/22 00:00:00","12/30/99 16:30:00","Run For Your Money At BetVictor Open National Hunt Flat Race (Category 1 Elimination) (GBB Race)","b",3,"4YO to 6YO",4520,5,"2m 69y",3589,"Good (Good to Soft in places)",,"3m 50.30s",230.3,"2","6",6,5,"Boom Boom",,2.25,4,10,8,148,"2Fav",,"N J Henderson","James Bowen",,,"keen tracked leaders, tracked winner 4f out, ridden 2f out, kept on one pace"
44653131,"Newbury","04/02/22 00:00:00","12/30/99 16:30:00","Run For Your Money At BetVictor Open National Hunt Flat Race (Category 1 Elimination) (GBB Race)","b",3,"4YO to 6YO",4520,5,"2m 69y",3589,"Good (Good to Soft in places)",,"3m 50.30s",230.3,"3","21",27,7,"My Gift To You",,66,4,10,8,148,,,"P R Webber","Rex Dingle",,,"tracked winner until 4f out, ridden 3f out, weakened over 1f out"
44653131,"Newbury","04/02/22 00:00:00","12/30/99 16:30:00","Run For Your Money At BetVictor Open National Hunt Flat Race (Category 1 Elimination) (GBB Race)","b",3,"4YO to 6YO",4520,5,"2m 69y",3589,"Good (Good to Soft in places)",,"3m 50.30s",230.3,"4","8½",35.5,6,"Getaway With You",,20,4,10,8,148,,,"P R Webber","G Sheehan",,,"close up, ridden 3f out, weakened 2f out"
44653131,"Newbury","04/02/22 00:00:00","12/30/99 16:30:00","Run For Your Money At BetVictor Open National Hunt Flat Race (Category 1 Elimination) (GBB Race)","b",3,"4YO to 6YO",4520,5,"2m 69y",3589,"Good (Good to Soft in places)",,"3m 50.30s",230.3,"5","4",39.5,3,"Hurricane Le Dun (FR)",,11,5,11,2,156,,,"N J Henderson","Aidan Coleman",,,"close up in rear, ridden over 2f out, weakened over 2f out"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"1",,0,5,"Captain Kane",5,3.5,3,9,3,129,"2Fav",,"George Scott","B A Curtis",,51,"chased leaders, headway into 2nd under 2f out and soon bumped, ridden and led 1f out, ran on well"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"2","½",0.5,10,"The Writer",6,1.25,3,8,13,125,"Fav","v1","James Ferguson","Daniel Muscutt",,47,"tracked leader, led going well 3f out, pushed along and carried head high under 2f out, soon pressed and headed 1f out, ran on"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"3","½",1,8,"Gurkhali Warrior",13,4.5,3,8,12,124,,"h","Hilal Kobeissi","Laura Pearson",3,49,"held up, good headway on outer over 2f out, switched right over 1f out, ridden and ran on well final furlong, nearest finish"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"4","2¼",3.25,3,"Mutara",11,11,3,9,7,133,,"t1","S Curran","James Doyle",,55,"chased leaders on outer, pushed along under 3f out, ridden in 3rd under 2f out and soon edged left, no extra and dropped to 4th final furlong"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"5","1¾",5,12,"Another Odyssey",3,14,3,8,11,123,,,"George Scott","Angus Villiers",3,48,"led, pushed along and headed 3f out, kept on same pace from over 1f out"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"6","1¾",6.75,6,"Delightfilly",4,66,3,8,13,125,,,"Mark Loughnane","Stefano Cherchi",3,50,"in rear of mid-division, pushed along well over 2f out, headway over 1f out, kept on"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"7","shd",6.8,7,"Surrey Territories",2,6,3,9,1,127,,,"B R Johnson","Jack Mitchell",,49,"chased leaders, pushed along over 2f out, some headway well over 1f out, no further impression and held final furlong"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"8","2½",9.300000000000001,11,"Carbonado",9,40,3,8,12,124,,"v1","R A Fahey","P Mathers",,46,"held up, pushed along 3f out and soon plenty to do, steady headway from under 2f out, never threatened"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"9","½",9.800000000000001,1,"Mist Of The Deep",10,125,3,9,2,128,,,"A A Wintle","Tyler Heard",5,55,"mid-division, pushed along under 3f out, no headway and beaten final furlong"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"10","1¼",11.05,9,"Lanfear (FR)",1,80,3,9,0,126,,,"J W Mullins","L Morris",,48,"midfield on inner, pushed along over 3f out, outpaced over 2f out, beaten over 1f out"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"11","1¼",12.3,4,"Gypsy Lady",12,50,3,9,4,130,,,"Ian Williams","D C Costello",,52,"dwelt and switched left soon after start, held up in rear, pushed along 3f out, some headway when bumped under 2f out, kept on same pace final furlong"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"12","3½",15.8,2,"Sous Surveillance",7,40,3,9,7,133,,,"A King","Hollie Doyle",,55,"held up, pushed along 3f out, no impression and beaten over 1f out"
44653132,"Wolverhampton","04/02/22 00:00:00","12/30/99 17:30:00","Coral Proud To Support British Racing Handicap",,6,"3YO only",2970,13,"1m 1f 104y",2084,"Standard (AW - Tapeta)",55,"1m 59.83s",119.83,"13","nk",16,13,"Laoch Gach La",8,66,3,8,9,121,,,"A Berry","Faye McManoman",3,46,"in rear, pushed along and struggling under 3f out, limited impression and held when not clear run over 1f out"
44653133,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:00:00","Play Coral Racing-Super-Series For Free Fillies' Novice Stakes (GBB Race)",,5,"3YO only",3942,6,"1m 142y",1902,"Standard (AW - Tapeta)",,"1m 51.54s",111.54,"1",,0,2,"Eshtora",4,1.875,3,9,0,126,"Fav",,"S & E Crisford","James Doyle",,,"dwelt wide and headway to track leader over 7f out, ridden to lead over 1f out, pressed inside final furlong, ran on"
44653133,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:00:00","Play Coral Racing-Super-Series For Free Fillies' Novice Stakes (GBB Race)",,5,"3YO only",3942,6,"1m 142y",1902,"Standard (AW - Tapeta)",,"1m 51.54s",111.54,"2","¾",0.75,5,"Mashaaer",3,2.5,3,9,0,126,"2Fav",,"Henry Spiller","S Donohoe",,,"dwelt, soon tracked leaders, pressed leaders 2f out, ridden and every chance inside final furlong, unable to quicken towards finish"
44653133,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:00:00","Play Coral Racing-Super-Series For Free Fillies' Novice Stakes (GBB Race)",,5,"3YO only",3942,6,"1m 142y",1902,"Standard (AW - Tapeta)",,"1m 51.54s",111.54,"3","1¼",2,4,"Lucia Joy",5,3.5,3,9,0,126,,,"George Boughey","B A Curtis",,,"raced wide in touch, ridden 2f out, headway inside final furlong, nearest finish"
44653133,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:00:00","Play Coral Racing-Super-Series For Free Fillies' Novice Stakes (GBB Race)",,5,"3YO only",3942,6,"1m 142y",1902,"Standard (AW - Tapeta)",,"1m 51.54s",111.54,"4","½",2.5,6,"Pearl Reef",2,66,3,8,11,123,,,"Mark Loughnane","Oliver Stammers",3,,"keen tracked leader 1f, steadied back in touch, pushed along 2f out, ridden and kept on inside final furlong"
44653133,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:00:00","Play Coral Racing-Super-Series For Free Fillies' Novice Stakes (GBB Race)",,5,"3YO only",3942,6,"1m 142y",1902,"Standard (AW - Tapeta)",,"1m 51.54s",111.54,"5","1½",4,1,"Callisto Moon",6,3,3,9,0,126,,,"C Appleby","W Buick",,,"unruly in stalls, quickly away, led, set steady pace, ridden and headed over 1f out, weakened final furlong"
44653133,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:00:00","Play Coral Racing-Super-Series For Free Fillies' Novice Stakes (GBB Race)",,5,"3YO only",3942,6,"1m 142y",1902,"Standard (AW - Tapeta)",,"1m 51.54s",111.54,"6","1½",5.5,3,"Kharshuf (USA)",1,150,3,8,11,123,,"t","Jean-Rene Auvray","Georgia Dobie",3,,"slow into stride, in touch in rear, pushed along 2f out, not trouble leaders"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"1",,0,2,"Pope Gregory",7,2.5,5,9,7,133,"Fav","v1","P D Evans","J P Spencer",,55,"tracked leaders, pushed along to lead over 1f out, ridden and headed briefly inside final furlong, all out"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"2","shd",0.05,11,"Gigis Beach",2,8.5,5,9,1,127,,"b","F OBrien","Hollie Doyle",,49,"close up, ridden to chase winner entering final furlong, led briefly inside final furlong, ran on"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"3","nk",0.25,1,"Zefferino",10,22,8,9,7,133,,"t","M R Bosley","R Havlin",,55,"in rear, pushed along 2f out, ridden and headway inside final furlong, ran on, not quite reach leaders"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"4","½",0.75,4,"Giorgio Vasari",4,9,4,9,6,132,,"b","Ivan Furtado","S Donohoe",,54,"held up, wide and headway approaching final furlong, kept on one pace inside final furlong"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"5","nk",0.95,10,"Ranger Bob",6,18,5,8,12,124,,"t   p","Rebecca Menzies","Oliver Stammers",3,49,"dwelt towards rear, pushed along and headway inside final furlong, nearest finish"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"6","nk",1.15,9,"City Escape",1,25,5,9,2,128,,"b   es","Mark Loughnane","Cam Hardie",,50,"held up, ridden over 1f out, kept on inside final furlong, nearest finish"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"7","nk",1.35,5,"Cashel",9,14,7,9,6,132,,"p","M Appleby","Ray Dawson",,54,"raced wide close up, ridden and headway approaching final furlong, faded inside final furlong"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"8","hd",1.5,7,"Fennaan",3,5,7,9,5,131,"2Fav","h","M Appleby","Daniel Muscutt",,53,"in touch, pushed along over 1f out, kept on same pace"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"9","2¼",3.75,3,"Trepidation",11,8.5,5,9,7,133,,"v","B R Johnson","Jack Mitchell",,55,"dwelt keen in rear, pushed along 2f out, never on terms"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"10","½",4.25,6,"Simply Sin",5,25,7,9,5,131,,"h","N P Mulholland","D C Costello",,53,"keen towards rear, never on terms"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"11","½",4.75,8,"Foreseeable Future (FR)",8,16,7,9,5,131,,"p","Mrs R Carr","L Morris",,53,"led, ridden and headed over 1f out, weakened final furlong"
44653134,"Wolverhampton","04/02/22 00:00:00","12/30/99 18:30:00","All Weather Championships Mile Selling Handicap",,6,"4YO plus",2970,12,"1m 142y",1902,"Standard (AW - Tapeta)",55,"1m 48.31s",108.31,"12","1½",6.25,12,"Hachert",12,5.5,5,9,1,127,,"t1   h","J Candlish","Hector Crouch",,49,"keen tracked leaders, pushed along over 2f out, weakened final furlong"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"1",,0,3,"Lethal Nymph",5,2,3,9,2,128,"2Fav",,"C G Cox","Hector Crouch",,,"tracked leaders, quickened to lead over 1f out, ran on"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"2","2½",2.5,6,"Roshambo",7,12,3,8,11,123,,,"Miss J A Camacho","Ben Robinson",,,"in rear, ridden and headway approaching final furlong, chased winner inside final furlong"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"3","2¼",4.75,1,"Fly To Glory",1,0.666666667,3,10,2,142,"Fav",,"Archie Watson","Hollie Doyle",,85,"dwelt, soon tracked leader, led over 3f out, ridden and headed over 1f out, kept on one pace"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"4","1¼",6,5,"Red How",6,40,3,8,8,120,,,"Miss J A Camacho","Joanna Mason",3,,"in touch, pushed along 2f out, kept on inside final furlong, not trouble leaders"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"5","hd",6.15,7,"You Are Everything (FR)",3,50,3,8,11,123,,,"A W Carroll","Ray Dawson",,,"led, headed over 3f out, tracked leader, pushed along 2f out, weakened final furlong"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"6","3¼",9.4,4,"Allarmista",2,12,3,8,11,123,,,"C & M Johnston","J Fanning",,63,"tracked leaders, ridden over 1f out, weakened final furlong"
44653135,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:00:00","Betway EBF Novice Median Auction Stakes (GBB Race)",,5,"3YO to 5YO",4212,7,"6f 20y",1340,"Standard (AW - Tapeta)",,"1m 12.77s",72.77,"7","1",10.4,2,"Huntsmans Moon (FR)",4,150,3,9,2,128,,,"A W Carroll","Alistair Rawlinson",,,"always towards rear"
44653136,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:30:00","Betway Handicap",,3,"4YO plus",6281,5,"1m 5f 219y",3079,"Standard (AW - Tapeta)",95,"3m 4.12s",184.12,"1",,0,1,"Clap Your Hands",4,1.5,6,9,10,136,"Fav",,"D M Simcock","Hayley Turner",,91,"very slowly away and lost 8 lengths, in touch in rear after 3f, wide and headway approaching final furlong, quickened to lead inside final furlong, readily"
44653136,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:30:00","Betway Handicap",,3,"4YO plus",6281,5,"1m 5f 219y",3079,"Standard (AW - Tapeta)",95,"3m 4.12s",184.12,"2","½",0.5,3,"Chase The Dollar",1,2.75,4,8,11,123,"2Fav",,"David Loughnane","Laura Pearson",3,82,"set steady pace, ridden over 1f out, headed inside final furlong"
44653136,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:30:00","Betway Handicap",,3,"4YO plus",6281,5,"1m 5f 219y",3079,"Standard (AW - Tapeta)",95,"3m 4.12s",184.12,"3","2",2.5,2,"Midrarr",3,14,5,9,1,127,,,"B Ellison","Ben Robinson",,82,"tracked leaders, ridden 2f out, kept on one pace"
44653136,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:30:00","Betway Handicap",,3,"4YO plus",6281,5,"1m 5f 219y",3079,"Standard (AW - Tapeta)",95,"3m 4.12s",184.12,"4","1½",4,5,"Three Platoon",5,4.5,4,8,11,123,,"t","Rebecca Menzies","S Donohoe",,79,"tracked leader, ridden over 1f out, kept on same pace"
44653136,"Wolverhampton","04/02/22 00:00:00","12/30/99 19:30:00","Betway Handicap",,3,"4YO plus",6281,5,"1m 5f 219y",3079,"Standard (AW - Tapeta)",95,"3m 4.12s",184.12,"5","nk",4.2,4,"Winklevi (FR)",2,4.5,7,8,11,123,,,"P D Evans","J P Spencer",,78,"steadied start, close up, pushed along 2f out, weakened final furlong"
44653137,"Wolverhampton","04/02/22 00:00:00","12/30/99 20:00:00","Watch Racing Free Online At Coral Fillies' Handicap",,5,"4YO plus",3510,8,"6f 20y",1340,"Standard (AW - Tapeta)",70,"1m 12.14s",72.14,"1",,0,1,"Sarahs Verse",1,4.5,5,9,4,130,,,"R Harris","Laura Pearson",3,70,"in touch, headway over 1f out, ridden to lead inside final furlong, all out"
44653137,"Wolverhampton","04/02/22 00:00:00","12/30/99 20:00:00","Watch Racing Free Online At Coral Fillies' Handicap",,5,"4YO plus",3510,8,"6f 20y",1340,"Standard (AW - Tapeta)",70,"1m 12.14s",72.14,"2","½",0.5,2,"Light Lily",8,3.333333333,5,9,3,129,"JFav","p","J Butler","Daniel Muscutt",,66,"towards rear, pushed along and headway approaching final furlong, ran on, not reach winner"
44653137,"Wolverhampton","04/02/22 00:00:00","12/30/99 20:00:00","Watch Racing Free Online At Coral Fillies' Handicap",,5,"4YO plus",3510,8,"6f 20y",1340,"Standard (AW - Tapeta)",70,"1m 12.14s",72.14,"3","nk",0.7,8,"Amazing Amaya",5,6,7,8,5,117,,,"D Shaw","Cam Hardie",,54,"dwelt and slow into stride, in rear, pushed along and headway approaching final furlong, ran on"
44653137,"Wolverhampton","04/02/22 00:00:00","12/30/99 20:00:00","Watch Racing Free Online At Coral Fillies' Handicap",,5,"4YO plus",3510,8,"6f 20y",1340,"Standard (AW - Tapeta)",70,"1m 12.14s",72.14,"4","¾",1.45,6,"Rabat",2,3.333333333,4,8,11,123,"JFav","b","Mrs I Gansera-leveque","Connor Beasley",,60,"tracked leader until over 3f out, tracked leaders, ridden to lead inside final furlong, soon headed, no extra"
